Date,A5G.IR,AERI.IR,BIRG.IR,C5H.IR,DHG.IR,DLE.IR,DQ7A.IR,EG7.IR,GL9.IR,GRP.IR,GVR.IR,HSW.IR,IR5B.IR,IRES.IR,KMR.IR,KRX.IR,KRZ.IR,MIO.IR,MLC.IR,OIZ.IR,OVXA.IR,PTSB.IR,RYA.IR,UPR.IR,^ISEQ
2022-04-29,1.8177889585494995,,5.108031272888184,0.9872772097587584,4.120022773742676,0.75,0.5588240623474121,7.319095611572266,10.525399208068848,0.9630998969078064,1.1480000019073486,1.0099999904632568,3.511003255844116,1.2702192068099976,4.366337299346924,87.04975128173828,100.89523315429688,1.1377629041671753,4.650000095367432,3.626164674758911,0.1500000059604644,1.5,14.11422348022461,3.842671632766724,7327.27001953125
2022-05-31,2.182743787765503,,5.597937107086182,0.9220311641693116,3.9542744159698486,0.7020000219345093,0.5588828921318054,7.128034591674805,10.01670265197754,0.9595984816551208,0.9580000042915344,1.0800000429153442,3.8393046855926514,1.2562222480773926,4.442939758300781,75.06648254394531,92.63143157958984,1.193378448486328,4.25,3.804292678833008,0.1209999993443489,1.4600000381469729,13.7905912399292,3.676025152206421,7310.06005859375
2022-06-30,1.8981139659881592,,5.361504554748535,0.8542095422744751,3.2912821769714355,0.6460000276565552,0.6617653369903564,7.098641395568848,9.554250717163086,0.9803690910339355,0.9350000023841858,1.149999976158142,3.3123202323913574,1.107505202293396,4.0216264724731445,56.10437774658203,87.76923370361328,1.0648608207702637,3.950000047683716,3.5605390071868896,0.1199999973177909,1.3250000476837158,10.892394065856934,2.837891101837158,6277.990234375
2022-07-29,1.9330377578735352,,4.961524963378906,0.93233323097229,3.404937982559204,0.6100000143051147,0.617647647857666,7.495460033416748,10.636387825012209,1.0094478130340576,1.0839999914169312,1.1699999570846558,3.64355206489563,1.1844881772994995,4.059927463531494,61.5975227355957,99.2136459350586,1.0097819566726685,4.25,3.4305922985076904,0.1099999994039535,1.399999976158142,12.331831932067873,3.1711843013763428,6808.75
2022-08-31,1.9784389734268188,,5.477054119110107,0.8524924516677856,3.310224771499634,0.5360000133514404,0.5882358551025391,7.458715915679932,11.836617469787598,1.0348563194274902,1.0140000581741333,1.0099999904632568,3.900139808654785,1.1302027702331543,3.945024490356445,55.36153030395508,98.82927703857422,0.9548934698104858,4.5,3.2313406467437744,0.1099999994039535,1.5299999713897705,11.926084518432615,3.332929372787476,6977.77001953125
2022-09-30,2.170520544052124,,5.85392427444458,0.7308682799339294,2.6709110736846924,0.5479999780654907,0.5882358551025391,7.348489761352539,11.00515842437744,0.9759621024131776,0.890999972820282,0.8500000238418579,3.631010055541992,1.0251919031143188,3.4311411380767822,45.49483108520508,87.63471984863281,0.9548934698104858,4.349999904632568,3.14037823677063,0.0900000035762786,1.5700000524520874,10.124370574951172,3.09338641166687,6311.47021484375
2022-10-31,2.558175802230835,,6.4850029945373535,0.8681830167770386,3.073441743850708,0.6299999952316284,0.5882358551025391,7.385232448577881,10.921077728271484,0.9675486087799072,0.9900000095367432,1.0499999523162842,3.8667898178100586,0.9735763072967528,3.885493040084839,50.168006896972656,84.85679626464844,0.9270809888839722,4.900000095367432,3.248666763305664,0.0900000035762786,1.684999942779541,11.87778091430664,3.437096118927002,6978.97998046875
2022-11-30,2.7013638019561768,,6.940090656280518,0.8176866769790649,3.267603874206543,0.5199999809265137,0.5470593571662903,8.303792953491211,10.81831169128418,0.989252507686615,0.9259999990463256,1.100000023841858,3.979963779449463,0.9984940886497498,4.112668991088867,52.465328216552734,87.30606079101562,0.9178102016448976,5.599999904632568,3.3829450607299805,0.0599999986588954,1.7799999713897705,12.389795303344728,3.5009279251098637,7268.509765625
2022-12-30,3.157120704650879,,7.910707950592041,0.768962025642395,3.09712028503418,0.5400000214576721,0.5941182374954224,8.120080947875977,11.13594913482666,0.9679324626922609,0.8460000157356262,1.2999999523162842,4.036551475524902,0.9913745522499084,3.7288198471069336,49.657493591308594,81.23108673095703,0.9270809888839722,7.260000228881836,3.733801126480103,0.0599999986588954,1.809999942779541,11.79566478729248,3.04428505897522,7108.81982421875
2023-01-31,3.352694272994995,,8.698223114013672,0.864639401435852,3.6701347827911377,0.6000000238418579,0.5882358551025391,8.377277374267578,10.463308334350586,0.9551403522491456,0.9409999847412108,1.4299999475479126,4.055414199829102,1.0162924528121948,4.1518378257751465,57.727569580078125,82.87037658691406,1.0568723678588867,7.320000171661377,3.724334716796875,0.0799999982118606,2.049999952316284,14.350908279418944,3.3094322681427,7907.509765625
2023-02-28,3.532552480697632,,9.270639419555664,0.835404634475708,4.072665691375732,0.550000011920929,0.5882358551025391,9.99394702911377,10.939762115478516,0.9554110765457152,0.9950000047683716,1.5800000429153442,4.055414199829102,0.9700167179107666,4.386846542358398,60.45687103271485,87.38321685791016,1.0197890996932983,8.100000381469727,3.777922153472901,0.0700000002980232,2.5999999046325684,14.20116901397705,3.2210497856140137,8214.900390625
2023-03-31,3.322657823562622,,8.287577629089355,0.9036189913749696,3.968481302261353,0.5199999809265137,0.5735299587249756,9.957202911376951,12.660048484802246,0.942441701889038,1.0,1.5299999713897705,4.116716384887695,0.8500792384147644,4.112668991088867,61.89024353027344,88.55963897705078,0.9363518953323364,6.900000095367432,3.6886096000671382,0.0604999996721744,2.309999942779541,14.375061988830566,2.926442146301269,8341.1904296875
2023-04-28,3.4611759185791016,,8.32846450805664,0.9340223073959352,4.314184665679932,0.5600000023841858,0.5529416799545288,10.138055801391602,13.02961540222168,0.9337955713272096,0.9459999799728394,1.2699999809265137,4.413798809051514,0.9433135986328124,4.451025009155273,61.81354904174805,92.7284164428711,0.899268627166748,5.0,3.532312393188477,0.0604999996721744,2.2699999809265137,14.331587791442873,2.9867560863494877,8432.1201171875
2023-05-31,3.4025719165802,,7.992802143096924,0.9522649049758912,4.039515972137451,0.550000011920929,0.5529416799545288,9.82124137878418,12.821142196655272,0.9300734996795654,1.0399999618530271,1.3200000524520874,4.302246570587158,0.9067510962486268,4.408634185791016,61.20231628417969,88.58944702148438,1.0680873394012451,4.800000190734863,3.125940322875977,0.0850000008940696,2.359999895095825,15.891786575317385,3.252902746200561,8462.150390625
2023-06-30,3.418554782867432,,7.941904544830322,1.0580720901489258,4.389955043792725,0.5649999976158142,0.5441181659698486,10.098454475402832,12.982234001159668,0.8932216167449951,1.1200000047683716,1.3200000524520874,4.494740962982178,0.8701885938644409,4.620587348937988,60.03899383544922,86.840576171875,0.9556570649147034,4.679999828338623,3.0056252479553223,0.0799999982118606,2.220000028610229,16.63082504272461,2.937469959259033,8723.1103515625
2023-07-31,3.798591375350952,,8.721734046936035,0.9960470795631408,4.030045032501221,0.5899999737739563,0.5294122695922852,10.217259407043455,13.370755195617676,0.9283188581466676,1.0740000009536743,1.4700000286102295,4.6391119956970215,0.8848136067390442,4.17124605178833,71.96792602539062,87.7927474975586,0.8807036280632019,4.5,2.883958339691162,0.0799999982118606,2.2799999713897705,15.186556816101074,2.8339684009552,9066.099609375
2023-08-31,3.7311086654663086,,8.35999584197998,1.0489507913589478,4.077401638031006,0.5899999737739563,0.5294122695922852,10.336065292358398,14.673224449157717,0.8848898410797119,1.0019999742507937,1.4700000286102295,4.282997131347656,0.9294090867042542,4.035595893859863,76.97610473632812,83.69264221191406,0.8151193261146545,4.579999923706055,2.956057071685791,0.0900000035762786,2.0899999141693115,15.655098915100098,2.7501814365386963,8945.9404296875
2023-09-29,3.782608985900879,0.0089915469288825,8.443613052368164,1.0258660316467283,3.839123010635376,0.5899999737739563,0.5147063732147217,10.46807098388672,14.931488037109377,0.8572649955749512,0.996999979019165,1.409999966621399,4.347633361816406,0.8712623715400696,4.177551746368408,70.20248413085938,76.93038177490234,0.7495350241661072,4.539999961853027,2.938032388687134,0.0199999995529651,2.150000095367432,15.374939918518066,2.2240235805511475,8416.580078125
2023-10-31,3.635211229324341,0.7462984323501587,7.680143356323242,1.0446205139160156,3.8343424797058105,0.5400000214576721,0.5000004768371582,10.039051055908203,14.233219146728516,0.7726077437400818,0.9120000004768372,1.2999999523162842,4.182287693023682,0.8534432649612427,4.072235584259033,62.80233383178711,71.13398742675781,0.5434128046035767,4.059999942779541,2.8298840522766118,0.0149999996647238,1.8799999952316284,13.69881534576416,2.0708131790161133,7834.7900390625
2023-11-30,3.777281045913696,0.7462755441665649,7.8073883056640625,1.1927802562713623,3.939523696899414,0.5400000214576721,0.4852945804595947,9.567130088806152,14.807137489318848,0.8797416090965271,1.0720000267028809,1.4299999475479126,4.318454742431641,0.9115899205207824,4.177551746368408,72.02284240722656,72.44189453125,0.6262058615684509,4.420000076293945,3.122785806655884,0.025000000372529,1.6749999523162842,16.97861099243164,2.2388503551483154,8355.5302734375
2023-12-29,3.44519305229187,0.7462755441665649,7.469280242919922,1.239666223526001,4.417620658874512,0.6050000190734863,0.4852945804595947,9.73873805999756,14.26191520690918,0.921461284160614,1.2200000286102295,1.5299999713897705,4.211465835571289,1.0391374826431274,4.019577026367188,77.56306457519531,76.77552795410156,0.611865222454071,4.5,3.100255012512207,0.0099999997764825,1.7000000476837158,18.427709579467773,2.668828248977661,8760.3603515625
2024-01-31,3.619228601455689,0.7613619565963745,7.754672050476074,1.329687476158142,4.594517230987549,0.5849999785423279,0.4852945804595947,10.081953048706056,15.821064949035645,0.834394097328186,1.22599995136261,1.5800000429153442,4.478938102722168,1.08415424823761,3.19459867477417,74.75337982177734,80.69920349121094,0.6214256286621094,4.960000038146973,3.1976869106292725,0.0099999997764825,1.7200000286102295,18.841785430908203,2.7775580883026123,9178.1201171875
2024-02-29,3.805694818496704,0.7095810770988464,7.320221900939941,1.3634454011917114,4.312439441680908,0.5799999833106995,0.4705886840820312,10.93999195098877,16.01236915588379,0.8312971591949463,1.133999943733215,1.809999942779541,4.396265029907227,0.9097142219543456,3.0015182495117188,82.58883666992188,79.19610595703125,0.5210415124893188,5.900000095367432,2.976670503616333,0.0144999995827674,1.5700000524520874,19.66608428955078,2.6885974407196045,9489.669921875
2024-03-28,4.430887699127197,0.7095810770988464,8.589035987854004,1.4966015815734863,4.307659149169922,0.4900000095367431,0.4705886840820312,11.326109886169434,17.693811416625977,0.8072819709777832,1.2519999742507937,1.9600000381469729,4.717230796813965,0.9860056042671204,3.3350203037261963,83.55836486816406,77.53683471679688,0.5258216857910156,5.800000190734863,2.9625630378723145,0.0049999998882412,1.375,20.514768600463867,2.5699825286865234,9957.26953125
2024-04-30,4.583481788635254,0.7118141651153564,9.129827499389648,1.5136715173721311,4.110919952392578,0.449999988079071,0.4852945804595947,11.883835792541504,17.267919540405273,0.7897323369979858,1.2760000228881836,1.7699999809265137,4.882577419281006,0.9486714005470276,3.61829137802124,83.21871948242188,79.67920684814453,0.4493385553359985,5.400000095367432,3.1506619453430176,0.006000000052154,1.5,19.607553482055664,2.552009344100952,9917.33984375
2024-05-31,4.916928291320801,0.7113162279129028,10.131001472473145,1.6036115884780884,4.101179122924805,0.4600000083446502,0.4852945804595947,12.438721656799316,18.20681381225586,0.8395293354988098,1.3860000371932983,1.8200000524520876,5.488528251647949,0.918995440006256,4.080200672149658,87.53596496582031,76.72080993652344,0.517352283000946,5.699999809265137,2.9265620708465576,0.0094999996945261,1.5299999713897705,17.0419864654541,2.591729164123535,9940.3203125
2024-06-28,4.649417400360107,0.7113162279129028,9.411280632019045,1.5213260650634766,3.877124071121216,0.4560000002384186,0.4852945804595947,11.791353225708008,17.616376876831055,0.8159735202789307,1.2580000162124634,2.0,5.448899745941162,0.8673020005226135,3.656783819198608,78.90147399902344,74.60063171386719,0.4685454666614532,5.900000095367432,3.0785913467407227,0.0099999997764825,1.309999942779541,15.929917335510254,2.408024311065674,9318.349609375
2024-07-31,4.992284297943115,0.7113162279129028,10.092462539672852,1.808368682861328,3.998893022537232,0.4399999976158142,0.4852945804595947,11.698871612548828,17.897075653076172,0.863085150718689,1.3760000467300415,1.6699999570846558,5.330014705657959,0.8807040452957153,3.579798936843872,85.74951934814453,85.2015151977539,0.3904545605182647,5.900000095367432,2.974071264266968,0.0144999995827674,1.5399999618530271,14.276445388793944,2.581799268722534,9674.0703125
2024-08-30,5.1288652420043945,0.7108085751533508,9.99129581451416,1.858122706413269,4.286267757415772,0.4099999964237213,0.4852945804595947,12.484962463378906,15.642452239990234,0.9214944243431092,1.4359999895095823,1.5499999523162842,5.409271717071533,0.8652735352516174,4.060954570770264,78.10749053955078,89.54048919677734,0.3865500092506408,6.449999809265137,3.1261003017425537,0.0054999999701976,1.600000023841858,15.74234676361084,2.537114381790161,9779.080078125
2024-09-30,4.846282958984375,0.6576188206672668,9.66371250152588,1.9207098484039309,4.035384654998779,0.4000000059604645,0.4852945804595947,12.399999618530272,15.456698417663574,0.8926977515220642,1.5520000457763672,1.7000000476837158,5.5,0.8789615035057068,4.119999885559082,83.9967269897461,91.85789489746094,0.429500013589859,6.099999904632568,3.1831111907958984,0.0199999995529651,1.75,16.260997772216797,2.5882458686828613,9897.16015625
2024-10-31,4.609856128692627,0.6576188206672668,8.461999893188477,2.0858166217803955,4.21254825592041,0.3499999940395355,0.4852945804595947,12.600000381469728,14.909212112426758,0.8610213994979858,1.600000023841858,1.7000000476837158,5.099999904632568,0.8506079316139221,4.239999771118164,80.3122329711914,90.6021499633789,0.429500013589859,5.800000190734863,3.021580457687378,0.0199999995529651,1.4500000476837158,17.38227653503418,2.2497830390930176,9636.08984375
2024-11-29,4.8509931564331055,0.6571000218391418,8.288000106811523,2.007659673690796,4.335577964782715,0.3899999856948852,0.4852945804595947,12.5,14.293291091918944,0.8516756296157837,1.534000039100647,1.75,5.5,0.8897163271903992,4.320000171661377,70.90180206298828,90.5526351928711,0.4300000071525574,8.5,2.912309408187866,0.0185000002384185,1.4900000095367432,18.39982414245605,2.2000091075897217,9608.75
2024-12-31,5.020542144775391,0.6571000218391418,8.805999755859375,2.271439790725708,4.596401691436768,0.3499999940395355,0.4882357716560364,12.649999618530272,13.03211784362793,0.8056655526161194,1.600000023841858,1.600000023841858,5.179999828338623,0.8897163271903992,3.839999914169312,70.15494537353516,92.33497619628906,0.3759999871253967,8.600000381469727,2.608250856399536,0.0149999996647238,1.440000057220459,18.83450508117676,2.1104159355163574,9757.26953125
2025-01-31,5.364350318908691,0.6571000218391418,9.628000259399414,2.242130994796753,4.660377502441406,0.3600000143051147,16.5,13.0,13.80446434020996,0.7831500172615051,1.7059999704360962,1.5499999523162842,5.119999885559082,0.914159059524536,3.619999885559082,67.01814270019531,98.17708587646484,0.4399999976158142,10.300000190734863,2.7699999809265137,0.0289999991655349,1.3949999809265137,20.350000381469727,2.3891501426696777,10205.8701171875
2025-02-28,6.339258670806885,0.6549999713897705,11.34000015258789,2.1151256561279297,4.77356481552124,0.3499999940395355,16.5,13.5,10.832398414611816,0.7820000052452087,1.5,1.5499999523162842,4.920000076293945,0.9879999756813048,3.5199999809265137,78.71893310546875,100.30598449707033,0.3799999952316284,9.75,2.970000028610229,0.0104999998584389,1.5399999618530271,21.049999237060547,2.667884349822998,10982.98046875
2025-03-31,5.949999809265137,0.6549999713897705,10.845000267028809,1.8659999370574951,5.108206748962402,0.3499999940395355,16.5,14.350000381469728,10.170000076293944,0.7710000276565552,1.50600004196167,1.5499999523162842,5.300000190734863,0.9409999847412108,4.579999923706055,73.8394546508789,95.8501434326172,0.4300000071525574,10.300000190734863,3.125,0.0189999993890523,1.600000023841858,18.625,2.702726125717163,10188.6796875
