Date,ABQK.QA,AHCS.QA,AKHI.QA,BEMA.QA,BLDN.QA,BRES.QA,CBQK.QA,DBIS.QA,DHBK.QA,DOHI.QA,DUBK.QA,ERES.QA,FALH.QA,GISS.QA,GWCS.QA,IGRD.QA,IHGS.QA,IQCD.QA,MARK.QA,MCCS.QA,MCGS.QA,MERS.QA,MEZA.QA,MHAR.QA,MKDM.QA,MPHC.QA,MRDS.QA,NLCS.QA,ORDS.QA,QAMC.QA,QATI.QA,QCFS.QA,QEWS.QA,QFBQ.QA,QFLS.QA,QGMD.QA,QGRI.QA,QGTS.QA,QIBK.QA,QIGD.QA,QIIK.QA,QIMD.QA,QISI.QA,QLMI.QA,QNBK.QA,QNCD.QA,QNNS.QA,QOIS.QA,SIIS.QA,TQES.QA,UDCD.QA,VFQS.QA,WDAM.QA,ZHCD.QA,^GNRI.QA
2022-04-28,3.321262836456299,1.0378203392028809,3.133863687515259,,1.3917499780654907,2.801971435546875,6.530541896820068,2.5373129844665527,2.250824213027954,1.5616039037704468,,1.319000005722046,,1.6541329622268677,3.8443589210510254,2.0972719192504883,6.058322906494141,15.389803886413574,4.762444496154785,5.499383926391602,5.980739593505859,15.37590503692627,,,,2.3116888999938965,0.9955710172653198,0.7809750437736511,6.453436851501465,1.910495638847351,2.227600574493408,3.196366310119629,14.607585906982422,1.5086508989334106,15.35730266571045,2.200000047683716,1.924999952316284,3.0809388160705566,22.02665901184082,1.7115100622177124,10.143322944641112,2.6921215057373047,6.884236812591553,4.7432475090026855,20.4805850982666,4.120894908905029,7.609501838684082,0.847000002861023,0.9095025062561036,,1.2475295066833496,1.3783752918243408,3.0999999046325684,15.181869506835938,
2022-05-31,3.445810556411743,1.0024902820587158,3.2299106121063232,,1.7289999723434448,2.789591789245605,5.997158527374268,2.4955220222473145,2.318349123001098,1.6353552341461182,,1.2869999408721924,,1.673673391342163,4.064424514770508,1.9572720527648928,5.915213108062744,14.964354515075684,4.152780055999756,5.375662326812744,6.093420505523682,14.768962860107422,,,,2.418794631958008,1.0078628063201904,0.7984856963157654,6.376742839813232,1.6239213943481443,2.200323820114136,3.3333535194396973,14.351312637329102,1.4066630601882937,14.410564422607422,1.950000047683716,1.9600000381469729,3.369213581085205,20.821443557739254,1.660959243774414,9.309024810791016,2.6799793243408203,6.804187297821045,5.027842998504639,18.983078002929688,4.063220024108887,7.567475318908691,0.8080000281333923,0.8546264171600342,,1.239786148071289,1.3499550819396973,3.000999927520752,15.007650375366213,
2022-06-30,3.25483775138855,0.9494953155517578,2.7726235389709477,,1.6131000518798828,2.7565786838531494,5.813702583312988,2.1641790866851807,2.2525558471679688,1.6674208641052246,,1.0750000476837158,,1.7688263654708862,3.7003653049468994,1.6145449876785278,5.280758857727051,13.049833297729492,3.649145841598511,5.188844203948975,6.067416667938232,14.113463401794434,,,,2.222434759140014,0.8938909769058228,0.7091813087463379,6.635259628295898,1.354063868522644,2.1821393966674805,3.3424861431121826,14.96636962890625,1.1401475667953491,14.955148696899414,1.5859999656677246,1.9989999532699585,3.370114326477051,20.01197052001953,1.473198652267456,9.361717224121094,3.034708023071289,7.003509044647217,4.777744293212891,17.600088119506836,4.15176248550415,7.511141300201416,0.7250000238418579,0.7754610180854797,,1.196768045425415,1.3298938274383545,2.9489998817443848,14.59284496307373,
2022-07-31,3.321262836456299,1.0289877653121948,2.804922342300415,,1.6720000505447388,3.028935432434082,6.174670219421387,2.313431978225708,2.197150945663452,1.739569067955017,,1.0679999589920044,,1.6991606950759888,3.978391170501709,1.8245450258255005,5.8493828773498535,14.260726928710938,4.040567398071289,5.8142523765563965,5.9530029296875,14.801331520080566,,,,2.490197896957397,0.9397031664848328,0.787979245185852,8.03986644744873,1.3803330659866333,2.132132053375244,3.3333535194396973,16.23065185546875,1.1324504613876345,14.955148696899414,1.5099999904632568,1.8509999513626096,3.756583213806152,23.67258644104004,1.4854753017425537,10.520953178405762,3.191690444946289,6.803386688232422,4.700127124786377,18.06695938110352,3.980363368988037,9.442578315734863,0.7450000047683716,0.7826578617095947,,1.3086154460906982,1.3950929641723633,2.819999933242798,15.264829635620115,
2022-08-31,3.457434892654419,1.039586901664734,2.8423216342926025,,1.5959999561309814,3.0396645069122314,6.225630283355713,2.2835819721221924,2.181568384170532,1.8317583799362185,,1.3700000047683716,,1.7841187715530396,4.324337959289551,2.009089946746826,5.810266017913818,14.849810600280762,3.994621515274048,7.608821392059326,6.472200393676758,14.785146713256836,,,,2.3206143379211426,0.9866321086883544,0.772219717502594,7.824436664581299,1.496554970741272,2.1139473915100098,3.1534435749053955,16.145225524902344,1.2767728567123413,15.927024841308594,2.059999942779541,1.950000047683716,3.603436946868897,23.03400421142578,1.469588041305542,10.459479331970217,2.966190814971924,7.204433441162109,4.657007694244385,18.181474685668945,4.025041103363037,9.952262878417969,0.7620000243186951,0.8015495538711548,,1.3765841722488403,1.3750317096710205,3.1419999599456787,14.93298625946045,
2022-09-29,3.322923421859741,0.8549873232841492,2.7615737915039062,,1.5770000219345093,2.8374602794647217,5.977624416351318,2.2149250507354736,2.009293794631958,1.6634128093719482,,1.25,,1.5819185972213743,3.982918500900269,1.7790900468826294,5.58033561706543,13.827095985412598,3.640309810638428,6.45163631439209,5.980739593505859,14.518092155456545,,,,2.0974783897399902,0.9195910692214966,0.7328206896781921,7.669325828552246,1.3198339939117432,2.1366779804229736,2.925131797790528,14.96636962890625,1.1738228797912598,15.709189414978027,1.8550000190734863,1.8600000143051147,3.693522930145264,22.21553421020508,1.3287674188613892,9.57248592376709,2.966190814971924,7.124383926391602,4.647521018981934,17.529617309570312,3.744791030883789,9.031253814697266,0.6940000057220459,0.738577127456665,,1.23118257522583,1.2922788858413696,2.759999990463257,14.93298625946045,
2022-10-31,3.321262836456299,0.993657886981964,2.247338056564331,,1.573199987411499,2.806098461151123,5.345718860626221,1.6749999523162842,1.9097379446029663,1.6730324029922483,,1.2070000171661377,,1.5479354858398438,3.8724331855773926,1.656363010406494,5.198709011077881,12.902563095092772,3.390259265899658,6.559523582458496,6.032745838165283,14.16201877593994,,,,2.0260751247406006,0.93523371219635,0.7923568487167358,8.419024467468262,1.2919726371765137,1.9639254808425903,3.1479642391204834,15.803528785705566,1.179595708847046,15.985671997070312,1.4850000143051147,1.870000004768372,3.693522930145264,21.936717987060547,1.3244343996047974,10.160888671875,3.061594247817993,7.104371547698975,4.398283958435059,17.564855575561523,3.700112819671631,9.156438827514648,0.6320000290870667,0.69809490442276,,1.232903242111206,1.3992724418640137,2.7869999408721924,14.31077766418457,
2022-11-30,3.420900821685791,0.9044495224952698,1.937946319580078,,1.6064499616622925,2.7235655784606934,5.045053958892822,1.1759999990463257,1.8500044345855715,1.6834537982940674,,1.1130000352859497,,1.3338412046432495,3.5599942207336426,1.7909090518951416,4.515597343444824,12.182572364807127,3.12607216835022,7.163690567016602,5.690370559692383,13.449871063232422,,,,2.079627513885498,0.8704270124435425,0.6829153299331665,7.645198345184326,1.257743000984192,1.8184493780136108,2.844766139984131,14.445280075073242,1.1690120697021484,15.189738273620604,1.409999966621399,1.8480000495910645,3.576411247253418,21.83778190612793,1.3287674188613892,9.625179290771484,2.705998420715332,6.961884021759033,4.303419589996338,17.26535415649414,3.7358553409576416,8.95971965789795,0.5950000286102295,0.6099333763122559,,1.1950472593307495,1.4168260097503662,2.25,13.207396507263184,
2022-12-29,3.329566478729248,0.8611701130867004,1.9557960033416748,,1.454450011253357,2.371152639389038,4.246678352355957,1.1419999599456787,1.6907153129577637,1.5864548683166504,,1.0010000467300415,,1.2395377159118652,3.665951728820801,1.6363630294799805,3.9212141036987305,10.4807767868042,2.801801443099976,6.549165725708008,5.380932331085205,12.770094871520996,,,,1.8984413146972656,0.7776848673820496,0.6163748502731323,7.9278435707092285,1.2099804878234863,1.748439073562622,2.844766139984131,15.120134353637695,1.1016615629196167,15.038930892944336,1.256999969482422,1.468000054359436,3.298946619033813,16.693130493164062,1.217555284500122,9.133382797241213,2.7840564250946045,6.964285373687744,4.138699531555176,15.85593605041504,3.931624412536621,9.07596206665039,0.550000011920929,0.5523585677146912,,1.1184746026992798,1.3248785734176636,2.032000064849853,12.112310409545898,
2023-01-31,3.329566478729248,0.8647030591964722,1.896297574043274,3.69818115234375,1.4155000448226929,2.34391713142395,5.09601354598999,1.133999943733215,1.6751327514648438,1.682652235031128,,1.0,,1.499509334564209,3.0899770259857178,1.5227270126342771,3.691283702850342,11.49530792236328,2.412147045135498,6.629434108734131,5.373997688293457,13.037148475646973,,,3.969027996063232,1.918969750404358,0.7720987796783447,0.629507839679718,7.703794956207275,1.444812297821045,1.6593351364135742,2.8310673236846924,15.18847370147705,1.099737286567688,14.96352767944336,1.2339999675750732,1.4500000476837158,3.423265218734741,17.691482543945312,1.265217661857605,9.054343223571776,2.731150388717652,6.92426061630249,3.4548094272613525,15.85593605041504,4.142827033996582,8.494744300842285,0.6000000238418579,0.5505593419075012,,1.0419021844863892,1.4335438013076782,1.6050000190734863,11.697504997253418,
2023-02-28,3.3553059101104736,0.8532208204269409,1.6974031925201416,3.291121006011963,1.2786999940872192,2.2696382999420166,5.223413944244385,0.8199999928474426,1.4284077882766724,1.6834537982940674,2.540677070617676,0.8730000257492065,,1.5589799880981443,3.2214815616607666,1.7272720336914062,2.9948151111602783,11.388944625854492,2.385639905929565,5.957945823669434,5.191975116729736,12.867206573486328,,,3.644062995910645,1.875235080718994,0.6234888434410095,0.5982322692871094,7.9278435707092285,1.4205108880996704,1.5456819534301758,3.10504150390625,14.898030281066896,0.8284110426902771,14.350557327270508,1.0099999904632568,0.9700000286102296,3.288136482238769,17.26079750061035,1.4226477146148682,9.212421417236328,2.632277488708496,7.058743476867676,3.122781991958618,15.413800239562988,3.651978731155396,8.047652244567871,0.5429999828338623,0.4641970694065094,,0.9920009970664978,1.4100488424301147,1.4249999523162842,11.58135986328125,
2023-03-30,3.4199488162994385,0.7568244338035583,1.7956172227859497,3.5777626037597656,1.253999948501587,2.2972240447998047,5.140028476715088,0.7850000262260437,1.4782891273498535,1.6826523542404177,2.990990400314331,0.8759999871253967,,1.599305510520935,3.496941328048706,1.8818180561065676,3.3414015769958496,11.534833908081056,2.715723752975464,4.9271559715271,5.259108066558838,12.268354415893556,,,3.332451105117798,1.805191993713379,0.6748881340026855,0.6055613160133362,8.475142478942871,1.3671282529830933,1.4547595977783203,3.148356914520264,15.241848945617676,0.944831132888794,15.321980476379396,0.9950000047683716,1.0800000429153442,3.240715265274048,16.499839782714844,1.4342916011810305,9.04090976715088,2.4030182361602783,6.700123310089111,2.8270177841186523,14.70028305053711,3.6295106410980233,7.655175685882568,0.5370000004768372,0.4911853075027466,,0.9872555732727052,1.5333170890808103,1.3250000476837158,13.26546859741211,
2023-04-30,3.415580987930298,0.7642808556556702,2.1394777297973637,3.347931385040283,1.356600046157837,2.266359329223633,5.209990978240967,0.9110000133514404,1.4165804386138916,1.6809256076812744,2.93768048286438,1.0140000581741333,,1.8484662771224976,3.3792874813079834,1.899999976158142,4.179172992706299,11.490468978881836,2.405092716217041,4.617559432983398,5.527410984039307,12.87615966796875,,,3.1595358848571777,1.848441243171692,0.6480714082717896,0.6687742471694946,8.650239944458008,1.4544107913970947,1.608418583869934,3.1530914306640625,15.133429527282717,1.01314377784729,14.518348693847656,1.184000015258789,1.25,3.6885504722595215,16.601917266845703,1.3900809288024902,8.86903190612793,2.624277353286743,7.665312767028809,3.0917701721191406,13.9959135055542,3.456676721572876,8.56783676147461,0.5559999942779541,0.5055789947509766,,1.0062066316604614,1.551053524017334,1.4839999675750732,13.012164115905762,
2023-05-31,3.4942004680633545,0.7633488178253174,2.5030906200408936,3.3044989109039307,1.4392499923706057,2.2637135982513428,4.9593658447265625,1.5740000009536743,1.4882715940475464,1.8389172554016116,3.601947784423828,1.156999945640564,,1.6982502937316897,3.2793750762939453,2.063636064529419,5.230020046234131,10.62979221343994,2.343517780303955,5.0678815841674805,6.313286304473877,12.530550956726074,,,3.1819710731506348,1.8512619733810425,0.8827177882194519,0.7347354888916016,9.57627773284912,1.3617844581604004,1.8575459718704224,2.9570884704589844,15.449650764465332,1.1642013788223269,14.006143569946287,2.490000009536743,1.3669999837875366,3.700730085372925,16.25855827331543,1.46999990940094,9.13324737548828,2.6260907649993896,7.843575477600098,2.8629164695739746,14.64539623260498,3.3884074687957764,9.499123573303224,0.7009999752044678,0.6459176540374756,,1.0675716400146484,1.6086970567703247,2.25600004196167,12.712512016296388,
2023-06-26,3.406845569610596,0.7829217910766602,2.400740146636963,3.347931385040283,1.3585000038146973,2.2831146717071533,5.135600566864014,1.468999981880188,1.3966158628463743,1.9502882957458496,3.5973474979400635,1.0440000295639038,,1.6361850500106812,3.0814170837402344,1.981817960739136,4.368035316467285,9.96432113647461,2.355465173721313,4.5084967613220215,5.805685520172119,12.42421054840088,,1.6910430192947388,3.2746870517730717,1.786387920379639,0.8380231261253357,0.7136645317077637,9.874125480651855,1.131109356880188,1.9730175733566284,2.897435426712036,15.720695495605469,1.371063470840454,14.995226860046388,2.0999999046325684,1.4819999933242798,3.8103466033935542,16.43487548828125,1.3722267150878906,9.142390251159668,2.601607084274292,7.754443645477295,2.6923980712890625,14.105684280395508,3.327915668487549,9.638815879821776,0.6830000281333923,0.6036361455917358,,1.0242551565170288,1.6379623413085938,1.840000033378601,12.712512016296388,
2023-07-31,3.493327140808105,0.8220679759979248,2.547980785369873,3.3651235103607178,1.4478000402450562,2.478003740310669,5.535006999969482,1.4299999475479126,1.569944977760315,1.9684183597564695,3.80159592628479,1.1399999856948853,,1.861958622932434,3.2093427181243896,1.981817960739136,4.861981391906738,11.827641487121582,2.3067567348480225,5.02566385269165,5.709603786468506,12.681201934814451,,,3.282562017440796,1.8333981037139893,0.93523371219635,0.8107741475105286,10.316387176513672,1.2023603916168213,2.027571201324463,3.130366325378418,16.398313522338867,1.5375155210494995,14.836267471313477,2.427000045776367,1.2999999523162842,3.949007272720337,19.627197265625,1.4708502292633057,9.489801406860352,2.738533735275269,7.709877014160156,2.64752459526062,15.532718658447266,3.435072422027588,9.778509140014648,0.8519999980926514,0.6917976140975952,,1.100961446762085,1.7186630964279177,2.4730000495910645,12.349297523498535,
2023-08-31,3.319490432739258,0.7857179641723633,2.5246376991271973,3.320786237716675,1.3432999849319458,2.309570074081421,5.030213832855225,1.61899995803833,1.5608701705932615,1.8225136995315552,3.8457577228546143,1.0399999618530271,,2.365677118301392,3.024457693099976,2.03181791305542,4.493942737579346,10.966965675354004,2.040239095687866,4.4187846183776855,5.437674522399902,12.22925090789795,2.5654749870300293,1.817177653312683,3.3796870708465576,1.729975700378418,0.8447268009185791,0.7420644760131836,9.747766494750977,1.1890008449554443,2.1366779804229736,3.0318915843963623,16.181474685668945,1.3566312789916992,14.129778861999512,2.359999895095825,1.2389999628067017,3.47306489944458,17.928958892822266,1.4793522357940674,9.04273796081543,2.707702875137329,8.004011154174805,2.5317516326904297,14.270342826843262,3.024592161178589,8.917068481445312,0.8619999885559082,0.6351223587989807,,1.0107187032699585,1.6406227350234983,2.3359999656677246,12.53090476989746,
2023-09-28,3.240870952606201,0.7829217910766602,3.1961984634399414,3.402222156524658,1.214100003242493,2.2751777172088623,4.782245635986328,1.5190000534057615,1.4746593236923218,1.802656888961792,3.652549982070923,1.0049999952316284,,2.635526180267334,2.960028171539306,1.9272719621658323,4.599511623382568,12.164813995361328,2.0485105514526367,4.198020935058594,5.25729513168335,12.273560523986816,2.3585362434387207,1.7011338472366333,3.348843097686768,1.7440787553787231,0.8134406208992004,0.7200774550437927,9.648484230041504,1.2326419353485107,2.427629947662353,2.935310125350952,15.865254402160645,1.4066630601882937,14.571334838867188,1.7769999504089355,1.1799999475479126,3.4852445125579834,17.223676681518555,1.4563968181610107,8.776694297790527,2.8564178943634038,7.914880752563477,2.762400388717652,14.08738899230957,3.104095935821533,9.545687675476074,0.8759999871253967,0.600037693977356,,0.9737192392349244,1.5971684455871582,2.2320001125335693,12.53090476989746,
