Date,ABI.BR,ABO.BR,ACCB.BR,ACKB.BR,AED.BR,AGFB.BR,AGS.BR,ALEMS.BR,ARGX.BR,ASCE.BR,ATEB.BR,AZE.BR,B277.BR,B283.BR,B287.BR,B334.BR,B335.BR,B345.BR,B346.BR,B347.BR,B349.BR,B350.BR,B351.BR,B352.BR,B354.BR,B357.BR,BANI.BR,BAR.BR,BE0002654359.BR,BE0002655364.BR,BE0002657386.BR,BE0002673540.BR,BE0002735166.BR,BE0002827088.BR,BE0002867480.BR,BE0002920016.BR,BE0022780820.BR,BE0172505399.BR,BE0390159250.BR,BE0941243520.BR,BE0941244536.BR,BE0944264663.BR,BE0945331669.BR,BE3871289190.BR,BE3871292228.BR,BE3871295254.BR,BE3871301318.BR,BEKB.BR,BELYS.BR,BIOS.BR,BNB.BR,BPOST.BR,BREB.BR,BTLS.BR,CAMB.BR,CAND.BR,CENER.BR,CFEB.BR,CLEX.BR,CMBT.BR,COBH.BR,COFB.BR,COLR.BR,COMB.BR,CPINV.BR,CYAD.BR,DECB.BR,DEME.BR,DIE.BR,DIEG.BR,ECONB.BR,EKOP.BR,ELI.BR,EVS.BR,EXM.BR,FAGR.BR,FLOB.BR,FLUX.BR,FOU.BR,GBLB.BR,GIMB.BR,GREEN.BR,HOMI.BR,HYL.BR,HYSG.BR,IBAB.BR,IEP.BR,IMMO.BR,IMMOU.BR,INCLU.BR,JEN.BR,KBC.BR,KBCA.BR,KEYW.BR,KIN.BR,LOTB.BR,MCC.BR,MELE.BR,MIKO.BR,MONT.BR,MOUR.BR,NEWT.BR,NEXTA.BR,NYR.BR,NYXH.BR,OBEL.BR,ONTEX.BR,ONWD.BR,OPTI.BR,OXUR.BR,PAY.BR,PROX.BR,QFG.BR,QRF.BR,RECT.BR,RET.BR,ROCK.BR,ROU.BR,SEQUA.BR,SHUR.BR,SIP.BR,SMAR.BR,SOF.BR,SOFT.BR,SOLB.BR,SOLV.BR,SPA.BR,SYENS.BR,TESB.BR,TEXF.BR,TINC.BR,TITC.BR,TUB.BR,UCB.BR,UMI.BR,UPG.BR,VAN.BR,VASTB.BR,VGP.BR,VGP26.BR,VIO.BR,WDP.BR,WEB.BR,WEHB.BR,WHATS.BR,XIOR.BR,^BFX
2022-05-31,50.74449920654297,4.90903377532959,0.035777777433395386,151.08534240722656,94.64996337890625,3.9049999713897705,36.49526596069336,50.86399841308594,290.5,40.95333480834961,29.17393684387207,22.718366622924805,,,,,,,,,,,,,,,4.420000076293945,19.843666076660156,,,,,,,,,,,,,,,,,,,,34.661869049072266,2.5999999046325684,0.2720000147819519,1669.82421875,4.616759300231934,90.04235076904297,7.179999828338623,41.86040115356445,3.799999952316284,3.1874501705169678,7.334542274475098,2.5199999809265137,7.235589504241943,2987.6865234375,102.16142272949219,26.612878799438477,317.04132080078125,19.85617446899414,1.9500000476837158,2.304999351501465,,87.1647720336914,109.8702163696289,3.0450730323791504,17.799999237060547,149.5207061767578,18.23806381225586,2.1948330402374268,15.914111137390137,781.9838256835938,27.257240295410156,0.824999988079071,79.79440307617188,46.118255615234375,7.216948509216309,21.415552139282227,15.680000305175781,5.400000095367432,14.783686637878418,5.222916603088379,55.43545913696289,36.85224533081055,15.412748336791992,30.998153686523438,49.65260314941406,30.118131637573242,1.0199999809265137,48.04331588745117,4504.80517578125,365.9197082519531,72.52507019042969,95.662841796875,100.0,295.06097412109375,1.7999999523162842,61.39670181274414,0.23600000143051147,11.800000190734863,18.920000076293945,7.679999828338623,6.75,0.017999999225139618,3890.0,7.762240886688232,10.821093559265137,6.5,9.70887565612793,17.19431495666504,55.72528839111328,9.0,18.380144119262695,5.71999979019165,45.2780647277832,55.58247375488281,26.293621063232422,212.79177856445312,2.0119354724884033,11.59430980682373,86.66222381591797,173.1544189453125,,30.078086853027344,32.988712310791016,11.959687232971191,11.24735164642334,75.39973449707031,79.2485580444336,36.85395812988281,4.300000190734863,32.066131591796875,24.341386795043945,162.13426208496094,,3.6990201473236084,30.052753448486328,29.74529266357422,41.43766403198242,,39.339744567871094,3894.330078125
2022-06-30,49.956634521484375,4.957161903381348,0.03739999979734421,136.87005615234375,81.79228973388672,3.515000104904175,34.7093620300293,50.33599853515625,357.5,40.41142272949219,27.37045669555664,20.344139099121094,,,,,,,,,,,,,,,4.400000095367432,18.317230224609375,,,,,,,,,,,,,,,,,,,,28.648151397705078,1.690000057220459,0.25999999046325684,1625.0968017578125,4.462339878082275,87.5031967163086,7.300000190734863,38.182071685791016,3.5,2.6316137313842773,7.517331600189209,2.9600000381469727,7.015775203704834,3266.537353515625,86.89591979980469,22.837438583374023,304.2500305175781,19.528650283813477,1.7380000352859497,1.9976662397384644,102.42761993408203,84.65283203125,110.82560729980469,2.9112131595611572,17.899999618530273,132.45494079589844,19.029109954833984,1.9656380414962769,14.973422050476074,821.5780029296875,26.366479873657227,1.149999976158142,73.96484375,44.5950813293457,7.046915531158447,19.533849716186523,14.84000015258789,4.909999847412109,15.163264274597168,5.222916603088379,52.06788635253906,37.02286148071289,13.37880802154541,26.845752716064453,45.7556037902832,29.568309783935547,0.9900000095367432,44.94374465942383,5170.904296875,389.3104248046875,61.4779052734375,92.94257354736328,91.30000305175781,275.0846252441406,1.7999999523162842,47.67165756225586,0.23000000417232513,9.699999809265137,17.920000076293945,7.46999979019165,5.199999809265137,0.017899999395012856,4460.0,7.8620219230651855,9.468035697937012,6.119999885559082,9.02152156829834,13.577621459960938,54.77791213989258,8.800000190734863,16.705320358276367,5.360000133514404,41.326690673828125,55.10212707519531,25.550338745117188,189.12669372558594,2.0119354724884033,9.840526580810547,78.0818099975586,176.08924865722656,,28.564725875854492,30.60619354248047,11.7454833984375,10.310072898864746,76.27310180664062,77.78241729736328,29.668365478515625,2.8450000286102295,30.0184326171875,23.339998245239258,136.45851135253906,,3.176058292388916,26.254589080810547,28.89763069152832,37.95225143432617,,34.01803207397461,3682.070068359375
2022-07-29,50.84177017211914,4.812777996063232,0.03539999946951866,137.92660522460938,90.6419448852539,3.5299999713897705,35.180641174316406,47.167999267578125,357.20001220703125,41.185585021972656,26.946109771728516,20.81182098388672,,,,,,,,,,,,,,,4.300000190734863,23.205459594726562,,,,,,,,,,,,,,,,,,,,31.857927322387695,1.6200000047683716,0.24199999868869781,1595.278564453125,4.838490962982178,102.54280090332031,7.340000152587891,39.288795471191406,3.5,2.8431267738342285,8.674545288085938,2.819999933242798,8.120959281921387,2908.014892578125,92.09626007080078,23.787900924682617,299.68170166015625,19.815235137939453,1.7359999418258667,2.2869207859039307,110.34869384765625,96.72010803222656,106.0677490234375,2.893780469894409,18.079999923706055,145.28897094726562,19.42463493347168,2.08994722366333,14.449740409851074,790.2919311523438,26.900936126708984,1.2999999523162842,80.0914535522461,46.89635467529297,8.265483856201172,21.872533798217773,14.5600004196167,4.650000095367432,16.644508361816406,5.222916603088379,50.59996795654297,36.169795989990234,14.915562629699707,28.6805362701416,43.68745422363281,28.842187881469727,1.0499999523162842,47.08205795288086,5486.68505859375,380.769775390625,75.03987121582031,90.6756820678711,98.9000015258789,265.5330505371094,1.7999999523162842,57.46219253540039,0.2199999988079071,10.020000457763672,18.799999237060547,6.385000228881836,4.974999904632568,0.015200000256299973,3110.0,7.206853866577148,9.11799144744873,6.360000133514404,9.279278755187988,14.264130592346191,59.43619155883789,9.75,15.502878189086914,6.199999809265137,46.76563262939453,49.28820037841797,26.293621063232422,221.5207061767578,2.0119354724884033,10.881596565246582,84.94613647460938,172.1761474609375,,28.943065643310547,31.156003952026367,11.852585792541504,10.47878360748291,72.68263244628906,73.59622192382812,31.48480224609375,4.050000190734863,31.9354305267334,24.957624435424805,153.87490844726562,,3.2769618034362793,29.020071029663086,29.591176986694336,40.50822067260742,,35.00050354003906,3796.840087890625
2022-08-31,47.024017333984375,4.957161903381348,0.03400000184774399,140.03968811035156,84.33991241455078,3.6050000190734863,33.477420806884766,44.0,373.5,39.482421875,27.158281326293945,19.213909149169922,,,,,,,,,,,,,,,4.320000171661377,20.18893051147461,,,,,,,,,,,,,,,,,,,,28.279212951660156,1.6699999570846558,0.257999986410141,1575.399658203125,4.806815147399902,95.31597137451172,7.019999980926514,44.269065856933594,3.1600000858306885,2.557830333709717,9.057245254516602,2.819999933242798,9.842049598693848,2888.096923828125,84.88288116455078,24.35993766784668,308.818359375,17.60444450378418,1.9980000257492065,2.0790188312530518,111.09007263183594,91.38382720947266,112.73639678955078,2.710740089416504,20.700000762939453,141.95799255371094,19.380687713623047,3.3796539306640625,12.413200378417969,804.1915283203125,27.43539047241211,1.1699999570846558,70.08466339111328,45.2976188659668,7.934864521026611,19.954994201660156,13.800000190734863,4.599999904632568,17.248701095581055,5.079166889190674,51.981536865234375,38.38775634765625,14.056788444519043,28.48740005493164,40.49123001098633,27.778339385986328,1.100000023841858,42.94275665283203,5585.3662109375,373.652587890625,67.54037475585938,89.04351043701172,89.80000305175781,252.16090393066406,1.7999999523162842,54.35118103027344,0.2199999988079071,8.779999732971191,18.559999465942383,5.730000019073486,4.860000133514404,0.017799999564886093,2230.0,9.172359466552734,8.53570556640625,6.380000114440918,8.849682807922363,13.253437042236328,55.640560150146484,10.100000381469727,15.97526741027832,5.960000038146973,44.67373275756836,53.54017639160156,28.616378784179688,194.17007446289062,2.0279033184051514,10.263062477111816,85.06433868408203,171.1978759765625,,30.598304748535156,30.60619354248047,12.031087875366211,11.097387313842773,68.31584930419922,67.61592102050781,28.4753475189209,5.489999771118164,30.54124641418457,23.80217742919922,130.35379028320312,,3.281766414642334,26.587146759033203,28.74350929260254,40.19840621948242,,32.99462127685547,3585.840087890625
2022-09-30,45.467735290527344,4.543262481689453,0.03099999949336052,124.95996856689453,70.48439025878906,3.0250000953674316,30.955657958984375,40.47999954223633,368.5,39.25017166137695,21.74784278869629,22.21486473083496,,,,,,,,,,,,,,,4.039999961853027,19.89818000793457,,,,,,,,,,,,,,,,,,,,23.870386123657227,1.625,0.1850000023841858,862.7424926757812,4.367311954498291,87.79617309570312,5.519999980926514,37.81316375732422,3.799999952316284,2.5184788703918457,8.938791275024414,2.799999952316284,9.805350303649902,2788.50732421875,71.12716674804688,20.836978912353516,281.408447265625,14.738603591918945,1.4900000095367432,1.7210662364959717,104.26156616210938,88.10929107666016,111.781005859375,2.222632646560669,17.5,117.95543670654297,16.629596710205078,3.593310594558716,12.209546089172363,702.9229736328125,25.38664436340332,1.25,66.72431182861328,38.991477966308594,6.376230716705322,22.89851188659668,13.020000457763672,3.9600000381469727,11.694032669067383,4.600000381469727,38.6407585144043,33.61061477661133,14.147185325622559,27.038888931274414,41.58512878417969,28.234272003173828,1.0299999713897705,37.44985580444336,5180.77294921875,384.328369140625,62.870033264160156,83.60298156738281,77.19999694824219,238.78872680664062,1.2200000286102295,49.50166320800781,0.21400000154972076,6.599999904632568,18.0,5.514999866485596,5.300000190734863,0.01679999940097332,1260.0,9.031966209411621,7.132160663604736,5.639999866485596,8.763762474060059,12.814833641052246,49.17072677612305,10.0,14.429272651672363,6.380000114440918,39.24891662597656,46.85850143432617,25.921979904174805,172.15377807617188,2.0279033184051514,10.135793685913086,81.5199966430664,171.1978759765625,,28.47014045715332,29.873109817504883,11.102872848510742,10.178853988647461,66.8602523803711,68.59976959228516,27.022430419921875,3.384999990463257,28.493547439575195,21.02910804748535,87.89004516601562,,3.2385220527648926,21.983844757080078,29.205873489379883,35.93846130371094,,26.97073745727539,3370.2099609375
2022-10-31,49.2173957824707,4.86090612411499,0.03139999881386757,135.52537536621094,69.00944519042969,3.055000066757202,30.14811897277832,40.47999954223633,394.79998779296875,39.792091369628906,22.225234985351562,22.56562614440918,,,,,,,,,,,,,,,4.119999885559082,19.861839294433594,,,,,,,,,,,,,,,,,,,,26.010234832763672,1.309999942779541,0.2199999988079071,834.912109375,3.9594850540161133,94.2417221069336,7.079999923706055,38.182071685791016,3.180000066757202,2.74474835395813,9.786198616027832,2.0199999809265137,10.784049034118652,2748.671630859375,70.4142074584961,22.587284088134766,286.8904113769531,13.461258888244629,1.0740000009536743,1.8620778322219849,109.8414306640625,102.05638885498047,122.29032897949219,2.4013149738311768,18.100000381469727,125.30316162109375,18.194114685058594,3.6981968879699707,12.219244003295898,687.0377197265625,24.941265106201172,1.25,69.24922180175781,38.414154052734375,6.328999042510986,20.788318634033203,12.9399995803833,4.409999847412109,13.759980201721191,5.150000095367432,35.74810028076172,34.69176483154297,13.514404296875,27.232025146484375,43.32852554321289,30.378862380981445,1.0399999618530273,37.430233001708984,5555.76171875,398.6339111328125,63.83906555175781,81.60811614990234,69.0999984741211,252.16090393066406,1.059999942779541,45.93315505981445,0.19750000536441803,6.110000133514404,17.139999389648438,5.96999979019165,6.050000190734863,0.01549999974668026,256.0,8.844775199890137,7.142258167266846,5.659999847412109,7.973306179046631,13.329715728759766,51.41360092163086,9.75,14.300439834594727,6.800000190734863,41.56045150756836,49.548526763916016,27.408544540405273,191.5513916015625,2.0279033184051514,11.612125396728516,89.0517349243164,165.3282470703125,,28.990358352661133,30.422922134399414,11.390856742858887,10.553766250610352,65.11354064941406,73.61550903320312,29.910324096679688,3.859999895095825,27.796457290649414,21.79940414428711,68.94745635986328,,3.60850191116333,22.736473083496094,29.437053680419922,37.68116760253906,,24.0538387298584,3567.429931640625
2022-11-30,54.51848220825195,5.1015448570251465,0.03099999949336052,145.03424072265625,66.99815368652344,2.7799999713897705,33.10871505737305,40.47999954223633,390.0,40.256587982177734,25.83219337463379,24.94300651550293,,,,,,,,,,,,,,,3.9800000190734863,19.734634399414062,,,,,,,,,,,,,,,,,,,,31.156940460205078,1.2050000429153442,0.14000000059604645,803.1058959960938,4.3475141525268555,98.24577331542969,6.900000095367432,40.2110710144043,3.9800000190734863,3.1431798934936523,8.546977996826172,2.200000047683716,11.383503913879395,2768.589599609375,69.53351593017578,23.318893432617188,292.3724060058594,12.134783744812012,1.0,2.133254051208496,114.79698181152344,109.57568359375,110.69185638427734,2.4536123275756836,17.420000076293945,133.23870849609375,18.899372100830078,3.8315486907958984,12.141661643981934,694.9803466796875,24.495885848999023,1.2799999713897705,71.12432861328125,36.682186126708984,6.017271995544434,20.82863998413086,13.5,4.409999847412109,14.03283977508545,5.150000095367432,41.61976623535156,35.94353103637695,12.700828552246094,26.3629150390625,45.95707321166992,33.35089111328125,1.0199999809265137,35.66465759277344,6039.30029296875,414.1494140625,75.6831283569336,80.33865356445312,63.400001525878906,276.99493408203125,1.2200000286102295,42.31888961791992,0.1745000034570694,5.21999979019165,17.040000915527344,6.389999866485596,6.179999828338623,0.016499999910593033,152.0,9.640336990356445,6.730281829833984,5.760000228881836,7.818652153015137,14.225991249084473,52.017452239990234,9.5,14.81577205657959,6.5,39.390438079833984,49.28820037841797,28.523469924926758,199.40744018554688,1.9320968389511108,11.948119163513184,89.4947738647461,164.34996032714844,,30.172672271728516,30.60619354248047,11.521356582641602,11.584772109985352,69.48033142089844,74.05921173095703,30.672658920288086,3.494999885559082,28.232139587402344,22.03049659729004,73.98151397705078,,4.0265302658081055,22.141368865966797,28.974689483642578,38.53315734863281,82.84001922607422,23.081539154052734,3684.97998046875
2022-12-30,54.73247146606445,5.630949974060059,0.03280000016093254,153.8707733154297,67.75797271728516,2.6700000762939453,35.6475944519043,19.571199417114258,348.29998779296875,40.64366912841797,25.673063278198242,25.83939552307129,,,,,,,,,,,,,,,4.019999980926514,20.970319747924805,,,,,,,,,,,,,,,,,,,,33.46281051635742,1.1399999856948853,0.09600000083446503,677.8690795898438,3.8042728900909424,106.05855560302734,6.800000190734863,42.24007034301758,3.9600000381469727,2.9710183143615723,8.692769050598145,2.6600000858306885,9.59737491607666,2788.50732421875,70.20452117919922,19.725671768188477,299.68170166015625,12.904465675354004,0.5059999823570251,2.2146074771881104,120.96214294433594,108.66609191894531,112.73639678955078,2.484118700027466,17.299999237060547,130.1036834716797,20.024335861206055,3.398193120956421,12.868997573852539,685.0520629882812,24.941265106201172,1.149999976158142,69.23065185546875,39.08029556274414,6.328999042510986,20.265674591064453,11.600000381469727,4.300000190734863,15.163264274597168,5.150000095367432,38.856632232666016,35.58588409423828,12.429636001586914,25.590375900268555,52.35307312011719,35.563026428222656,1.0399999618530273,38.03837585449219,6236.6630859375,419.91436767578125,74.08258056640625,81.60811614990234,66.5999984741211,303.7392578125,1.25,47.48866271972656,0.17599999904632568,5.139999866485596,17.239999771118164,6.239999771118164,6.21999979019165,0.020999999716877937,190.0,9.359550476074219,6.3864006996154785,6.0,7.853019714355469,14.81715202331543,53.48394775390625,9.300000190734863,15.245214462280273,6.0,40.42826843261719,51.110477447509766,30.19585609436035,199.40744018554688,2.0917742252349854,12.021933555603027,91.58821868896484,156.52377319335938,,31.544157028198242,30.789461135864258,11.65185832977295,11.24735164642334,68.70401000976562,70.95330810546875,30.780282974243164,3.5950000286102295,26.315143585205078,22.877822875976562,75.04253387451172,,3.8631627559661865,23.366586685180664,28.28114891052246,37.95225143432617,78.3922348022461,24.434303283691406,3701.169921875
2023-01-31,53.584716796875,5.775333881378174,0.031199999153614044,152.6221160888672,72.00402069091797,2.880000114440918,38.52212142944336,10.559999465942383,347.0,42.037166595458984,26.627845764160156,24.14405059814453,,,,,,,,,,,,,,,3.9000000953674316,21.11569595336914,,,,,,,,,,,,,,,,,,,,35.65800476074219,1.190000057220459,0.11699999868869781,644.0750122070312,3.9341442584991455,104.69131469726562,6.880000114440918,53.95292663574219,3.359999895095825,3.689178228378296,8.428523063659668,2.6600000858306885,8.851116180419922,2768.589599609375,69.99483489990234,22.49467658996582,303.33636474609375,13.43871784210205,1.3700000047683716,2.241724729537964,115.6749267578125,106.05858612060547,105.11235809326172,2.484118700027466,17.600000381469727,126.18489074707031,20.069332122802734,3.3166708946228027,13.159931182861328,694.9803466796875,26.010177612304688,1.0700000524520874,72.79521942138672,38.414154052734375,6.319552898406982,18.367887496948242,14.5,4.610000133514404,16.157257080078125,5.25,40.713111877441406,35.764705657958984,12.881622314453125,29.453075408935547,59.13247299194336,37.97780227661133,1.0199999809265137,38.116851806640625,5891.27880859375,412.8683166503906,89.1734848022461,79.43190002441406,73.5999984741211,280.8155517578125,1.5,43.92014694213867,0.16500000655651093,5.039999961853027,16.600000381469727,7.130000114440918,5.71999979019165,0.0203000009059906,200.0,8.610786437988281,6.68172550201416,5.78000020980835,8.21388053894043,16.39993667602539,54.691650390625,9.75,15.631712913513184,5.539999961853027,41.796321868896484,47.89979934692383,28.523469924926758,211.04600524902344,1.9161291122436523,14.659317016601562,100.65636444091797,154.56723022460938,,30.69289207458496,32.988712310791016,11.577285766601562,13.534314155578613,71.80927276611328,72.70881652832031,31.058307647705078,4.480000019073486,27.099369049072266,22.877822875976562,88.35340881347656,,4.314826011657715,25.43194580078125,29.205873489379883,40.27585983276367,75.79769897460938,26.082984924316406,3860.530029296875
2023-02-28,55.66624069213867,5.871589183807373,0.02979999966919422,153.96681213378906,71.60177612304688,2.799999952316284,36.775028228759766,11.263998985290527,342.20001220703125,42.03694152832031,26.627845764160156,23.345094680786133,,,,,,,,,,,,,,,4.039999961853027,24.49566078186035,,,,,,,,,,,,,,,,,,,,38.57262420654297,1.1699999570846558,0.17239999771118164,654.0144653320312,3.999080181121826,104.69131469726562,6.400000095367432,56.25860595703125,3.9600000381469727,3.876096725463867,8.683656692504883,2.6600000858306885,10.582192420959473,2728.753662109375,73.34988403320312,23.698589324951172,307.9046630859375,13.121416091918945,1.1200000047683716,2.309519052505493,116.12366485595703,111.27359771728516,108.8766098022461,2.6715176105499268,18.540000915527344,122.26610565185547,19.934337615966797,3.565528392791748,14.82795524597168,812.1341552734375,25.653871536254883,1.1299999952316284,73.81631469726562,38.414154052734375,6.073949813842773,19.07084083557129,13.5,4.650000095367432,17.989320755004883,5.050000190734863,45.93717575073242,36.301177978515625,13.424006462097168,29.549644470214844,61.60721969604492,41.37199401855469,1.0199999809265137,40.804447174072266,6068.90478515625,419.2026062011719,93.65501403808594,83.05892944335938,77.9000015258789,271.26397705078125,1.2000000476837158,45.384151458740234,0.125,5.119999885559082,16.0,7.494999885559082,4.974999904632568,0.01979999989271164,126.0,8.704381942749023,6.190464019775391,5.900000095367432,8.849682807922363,16.342727661132812,59.95378112792969,9.75,15.15932559967041,5.28000020980835,43.68328857421875,52.41210174560547,27.59436798095703,229.2797393798828,1.8522580862045288,14.879242897033691,101.56317138671875,156.52377319335938,,30.03079605102539,32.80543899536133,11.484070777893066,14.677794456481934,74.91453552246094,78.49620056152344,28.313913345336914,4.21999979019165,27.883594512939453,24.88059425354004,82.08380126953125,,4.386900424957275,25.34442901611328,29.35999298095703,43.99363327026367,75.61236572265625,26.75936508178711,3902.2099609375
2023-03-31,59.654212951660156,5.727205753326416,0.029999999329447746,145.99472045898438,66.23833465576172,2.694999933242798,34.30500030517578,9.011198997497559,340.70001220703125,40.6190299987793,23.76349639892578,22.760494232177734,,,,,,,,,,,,,,,3.9200000762939453,24.931785583496094,,,,,,,,,,,,,,,,,,,,38.36970520019531,1.034999966621399,0.1363999992609024,576.4869384765625,4.153499603271484,104.3006820678711,6.139999866485596,51.18610763549805,3.9600000381469727,3.876096725463867,9.148365020751953,2.259999990463257,9.389402389526367,2688.91796875,68.40118408203125,24.930286407470703,309.7320251464844,11.889533042907715,0.8510000109672546,2.2688422203063965,114.95304870605469,108.48417663574219,101.29078674316406,2.5799973011016846,18.81999969482422,119.13107299804688,19.754344940185547,4.161928176879883,15.254658699035645,794.2632446289062,25.297569274902344,1.2000000476837158,72.8694839477539,39.524391174316406,6.026718616485596,19.18242073059082,12.680000305175781,4.599999904632568,15.553064346313477,5.050000190734863,41.44707107543945,35.58588409423828,13.198014259338379,31.287858963012695,55.15894317626953,35.900760650634766,0.9900000095367432,46.43467712402344,6364.94921875,412.797119140625,97.31341552734375,75.26082611083984,74.5,328.5732727050781,1.2000000476837158,36.27987289428711,0.1264999955892563,6.880000114440918,15.260000228881836,6.869999885559082,4.699999809265137,0.01940000057220459,102.0,8.329999923706055,6.313989162445068,5.599999904632568,9.064480781555176,16.342727661132812,56.15814208984375,9.75,14.85871410369873,4.909999847412109,41.60762023925781,52.93274688720703,27.315635681152344,200.18331909179688,1.6766128540039062,14.480629920959473,101.1097640991211,158.48031616210938,,27.24053192138672,32.622169494628906,11.353570938110352,13.590551376342773,73.94414520263672,79.51863861083984,27.99104118347168,4.190000057220459,31.543315887451172,23.494060516357422,79.28657531738281,,4.045750141143799,23.9091796875,30.053537368774414,41.59257125854492,80.0601577758789,26.209806442260742,3793.18994140625
