Date,ABB090.NZ,ABB100.NZ,ABB110.NZ,AFI.NZ,AFT.NZ,AGG.NZ,AGL.NZ,AIA.NZ,AIA240.NZ,AIA250.NZ,AIA260.NZ,AIA270.NZ,AIA280.NZ,AIR.NZ,AIR030.NZ,AKC100.NZ,AKC120.NZ,AKC130.NZ,AKC140.NZ,AKC150.NZ,ANB170.NZ,ANB180.NZ,ANB190.NZ,ANZ.NZ,AOF.NZ,APA.NZ,APL.NZ,ARB.NZ,ARG010.NZ,ARG020.NZ,ARG030.NZ,ARV010.NZ,ASD.NZ,ASF.NZ,ASP.NZ,ATM.NZ,AUE.NZ,AUS.NZ,BAI.NZ,BIF.NZ,BIT.NZ,BLT.NZ,BNZ150.NZ,BNZ160.NZ,BNZ170.NZ,BNZ180.NZ,BNZ190.NZ,BNZHA.NZ,BOT.NZ,BRM.NZ,BRW.NZ,BTC.NZ,CCC.NZ,CCH030.NZ,CCH040.NZ,CDI.NZ,CEN.NZ,CEN060.NZ,CEN070.NZ,CEN080.NZ,CEN090.NZ,CHC020.NZ,CHC030.NZ,CHI020.NZ,CHI030.NZ,CMO.NZ,CNU.NZ,CNU020.NZ,CNU030.NZ,CNU040.NZ,CO2.NZ,CVT.NZ,DGL.NZ,DIV.NZ,EMF.NZ,EMG.NZ,ENS.NZ,ESG.NZ,EUF.NZ,EUG.NZ,FBI200.NZ,FBI210.NZ,FBI220.NZ,FBI230.NZ,FBU.NZ,FCG050.NZ,FCG060.NZ,FCT.NZ,FPH.NZ,FRW.NZ,FSF.NZ,FWL.NZ,GBF.NZ,GEN.NZ,GGB.NZ,GLD.NZ,GMB060.NZ,GMT.NZ,GNE.NZ,GNE060.NZ,GNE070.NZ,GNE080.NZ,GPR.NZ,GTK.NZ,GXH.NZ,HBL1T2.NZ,HFL.NZ,HGH.NZ,IFT.NZ,IFT250.NZ,IFT270.NZ,IFT280.NZ,IFT300.NZ,IFT310.NZ,IFT320.NZ,IFT330.NZ,IFT340.NZ,IFT350.NZ,IFT360.NZ,IKE.NZ,IPL.NZ,IPL020.NZ,IPL030.NZ,JPN.NZ,KFL.NZ,KMD.NZ,KPG.NZ,KPG040.NZ,KPG050.NZ,KPG060.NZ,KPG070.NZ,KWB010.NZ,KWB1T2.NZ,KWBHB.NZ,LGF060.NZ,LGF080.NZ,LGF110.NZ,LGF120.NZ,LGF130.NZ,LGF140.NZ,LGF160.NZ,LGF170.NZ,LGF180.NZ,LIC.NZ,MCKPA.NZ,MCY.NZ,MCY030.NZ,MCY040.NZ,MCY050.NZ,MCY060.NZ,MCY070.NZ,MDZ.NZ,MEE.NZ,MEL.NZ,MEL050.NZ,MEL060.NZ,MEL070.NZ,MET010.NZ,MHJ.NZ,MLN.NZ,MMH.NZ,MNW.NZ,MNW170.NZ,MNW180.NZ,MNW190.NZ,MOV.NZ,MPG.NZ,MZY.NZ,NGB.NZ,NPH.NZ,NPH010.NZ,NZB.NZ,NZC.NZ,NZK.NZ,NZL.NZ,NZM.NZ,NZT.NZ,OCA.NZ,OCA010.NZ,OCA020.NZ,OZY.NZ,PCT030.NZ,PCT040.NZ,PEB.NZ,PFI020.NZ,PFI030.NZ,PGW.NZ,PLP.NZ,POT.NZ,PYS.NZ,RAD.NZ,RAK.NZ,RUA.NZ,RYM.NZ,RYM010.NZ,SBS010.NZ,SBS020.NZ,SBS030.NZ,SBS1T2.NZ,SCL.NZ,SCT.NZ,SDL.NZ,SKC.NZ,SKC050.NZ,SKO.NZ,SKT.NZ,SML.NZ,SPF570.NZ,SPF590.NZ,SPF600.NZ,SPG.NZ,SPN.NZ,SPY.NZ,STU.NZ,SUM.NZ,SUM020.NZ,SUM030.NZ,SUM040.NZ,SUM050.NZ,SVR.NZ,TEM.NZ,TGG.NZ,THL.NZ,TRA.NZ,TRP070.NZ,TRP080.NZ,TRP090.NZ,TRP100.NZ,TWF.NZ,TWH.NZ,USA.NZ,USF.NZ,USG.NZ,USH.NZ,USM.NZ,USS.NZ,UST.NZ,USV.NZ,VCT090.NZ,VCT100.NZ,VCT110.NZ,VGL.NZ,VHP.NZ,VNT.NZ,WBC.NZ,WCO.NZ,WHS.NZ,WIA050.NZ,WIA060.NZ,WIA070.NZ,WIA080.NZ,WIA090.NZ,WIA100.NZ,WIN.NZ,WNZ1T2.NZ,WNZ2T2.NZ
2022-05-31,,,,6.4119062423706055,4.175107955932617,1.1593767404556274,1.6889870166778564,7.258057594299316,,,,,,0.5466833710670471,,,,,,,,,,23.629663467407227,0.1570000052452087,2.026165723800659,0.209999993443489,0.25,,,,,1.526502013206482,7.48247766494751,1.336647391319275,5.152164459228516,,2.962411642074585,0.6000000238418579,,1.884144186973572,0.0340000018477439,,,,,,,3.668684959411621,0.7067223787307739,0.5199999809265137,,0.4235140085220337,,,0.8134899735450745,6.465310573577881,,,,,,,,,8.204290390014648,6.035233020782471,,,,,3.1481261253356934,11.066247940063477,1.098101258277893,1.2331486940383911,2.097021102905273,1.0882010459899902,2.513831853866577,1.7116243839263916,2.5670528411865234,,,,,4.842717170715332,,,15.936657905578612,19.951881408691406,9.782443046569824,1.4966316223144531,1.3416666984558103,2.99115252494812,0.208570584654808,,,,1.9695552587509155,2.189512252807617,,,,,1.6299999952316284,0.9478219747543336,,4.32593297958374,1.759272575378418,7.396346092224121,,,,,,,,,,,0.7599999904632568,1.3058254718780518,,,1.938773512840271,1.3572583198547363,1.0721441507339478,0.8424815535545349,,,,,,,,,,,,,,,,,1.0257891416549685,2.298919677734375,4.9439473152160645,,,,,,5.191552639007568,1.6304349899291992,4.210331916809082,,,,,0.9773274660110474,1.0051501989364624,5.43077278137207,6.051938533782959,,,,1.149999976158142,0.2549999952316284,9.004302024841309,2.102221965789795,2.59969425201416,,2.729259729385376,2.720633745193481,0.1990000009536743,1.0373833179473877,0.9009063243865968,,0.9679589867591858,,,4.015120029449463,,,0.7099999785423279,,,4.194070339202881,,5.914587497711182,0.270000010728836,0.3353727459907532,1.472561001777649,0.3000000119209289,9.309303283691406,,,,,,4.051510810852051,2.9291434288024902,2.091215848922729,2.415088891983032,,3.619999885559082,2.183237314224243,3.380000114440918,,,,1.4554835557937622,7.818038940429687,0.7300000190734863,1.148301362991333,9.898244857788086,,,,,0.4392530024051666,2.701257944107056,2.8499999046325684,2.502271890640259,3.1682000160217285,,,,,2.7191734313964844,2.9713141918182373,2.843467235565185,11.124804496765137,7.074107646942139,,6.44128942489624,5.796717166900635,,4.266902446746826,,,,1.7000000476837158,2.5232787132263184,2.497779607772827,23.12445640563965,0.0949999988079071,3.0698399543762207,,,,,,,2.725815534591675,,
2022-06-30,,,,6.4119062423706055,3.58008074760437,1.132392168045044,1.6526782512664795,6.966958999633789,,,,,,0.4868898391723633,,,,,,,,,,20.85519027709961,0.135000005364418,1.956724047660828,0.2140384465456009,0.209999993443489,,,,,1.463955283164978,6.650990962982178,1.2520493268966677,4.884647846221924,,2.741406202316284,0.6000000238418579,,1.800196886062622,0.0280000008642673,,,,,,,3.401519298553467,0.6155020594596863,0.4650000035762787,,0.4136649966239929,,,0.7260178923606873,6.317780017852783,,,,,,,,,7.961509227752685,6.111413955688477,,,,,3.0612149238586426,9.59074878692627,1.0880439281463623,1.2499897480010986,2.114471912384033,1.1071269512176514,2.423462390899658,1.6151816844940186,2.421638250350952,,,,,4.503190994262695,,,,19.24253463745117,8.137212753295898,1.5943496227264404,1.4097222089767456,2.925044536590576,0.1928294152021408,,,,1.845016360282898,2.189512252807617,,,,,1.399999976158142,0.9809588193893432,,4.257867336273193,1.591722846031189,7.339010238647461,,,,,,,,,,,0.6499999761581421,1.3570343255996704,,,1.8651371002197263,1.2234708070755005,1.001502513885498,0.8200764656066895,,,,,,,,,,,,,,,,,0.9181445837020874,2.298919677734375,5.078782558441162,,,,,,5.028127193450928,1.2000000476837158,4.192415714263916,,,,,0.9949369430541992,0.901924192905426,5.310088634490967,5.492162704467773,,,,1.1399999856948853,0.2450000047683715,8.181296348571777,2.091716051101685,2.551269769668579,,2.709434032440185,2.7261431217193604,0.1949999928474426,0.9936082363128662,1.00340473651886,,0.893944263458252,,,3.718629837036133,,,0.6800000071525574,,,3.9505436420440674,,5.76625919342041,0.2649999856948852,0.3582085371017456,1.2074999809265137,0.3300000131130218,8.285280227661133,,,,,,3.930962562561035,2.599614143371582,2.030221700668335,2.682408094406128,,3.700000047683716,1.922552227973938,3.119999885559082,,,,1.4166467189788818,7.533745765686035,0.6299999952316284,1.064483642578125,8.981395721435547,,,,,0.3993209898471832,2.774026393890381,2.819999933242798,2.1110076904296875,3.118175745010376,,,,,2.61892318725586,2.8202967643737797,2.7426764965057373,10.67284107208252,6.865292549133301,,6.080708980560303,5.4285173416137695,,4.097686767578125,,,,1.7000000476837158,2.373321056365967,2.1963236331939697,19.0019645690918,0.0949999988079071,3.025089979171753,,,,,,,2.667405366897583,,
2022-07-29,,,,6.4119062423706055,3.669334650039673,1.1613043546676636,1.7261306047439575,7.238651275634766,,,,,,0.5210576057434082,,,,,,,,,,21.8939151763916,0.1459999978542328,2.01379919052124,0.2140384465456009,0.2300000041723251,,,,,1.5129048824310305,7.204716205596924,1.355347752571106,4.944096088409424,,2.8514387607574463,0.550000011920929,,1.904044508934021,0.0340000018477439,,,,,,,3.670621156692505,0.663463294506073,0.5600000023841858,,0.4136649966239929,,,0.7610067129135132,6.638876914978027,,,,,,,,,8.00337028503418,6.763185501098633,,,,,3.080528259277344,10.605154037475586,1.139245867729187,1.2247281074523926,2.069875478744507,1.1449769735336304,2.561446189880371,1.6638712882995603,2.4856207370758057,,,,,4.610409259796143,,,16.08757209777832,20.417503356933597,9.177708625793455,1.5532052516937256,1.380555510520935,2.982530117034912,0.2361176460981369,,,,2.0110678672790527,2.3795456886291504,,,,,1.4299999475479126,1.0029205083847046,,4.33893632888794,1.742517590522766,8.007930755615234,,,,,,,,,,,0.8500000238418579,1.4167779684066772,,,1.938773512840271,1.2711385488510132,0.9923978447914124,0.8579261898994446,,,,,,,,,,,,,,,,,0.9498046040534972,2.298919677734375,5.456320762634277,,,,,,5.315051078796387,1.399999976158142,4.452202320098877,,,,,1.00374174118042,0.9099768996238708,5.291522026062012,5.556560039520264,,,,1.1200000047683716,0.2649999856948852,8.841803550720215,2.129920721054077,2.783203601837158,,2.747196674346924,2.7288975715637207,0.2049999982118606,0.9297989010810852,0.9100647568702698,,0.9035565853118896,,,3.880270481109619,,,0.7799999713897705,,,4.058777809143066,,6.470818042755127,0.2750000059604645,0.3223876953125,1.4431097507476809,0.3149999976158142,8.639033317565918,,,,,,3.9128479957580566,2.599614143371582,2.082502603530884,2.5533573627471924,,3.700000047683716,1.8818199634552,3.200000047683716,,,,1.5190550088882446,7.125076770782471,0.7300000190734863,1.1147743463516235,10.01051139831543,,,,,0.4592190086841583,2.6990528106689453,2.7100000381469727,2.238395929336548,3.1261978149414062,,,,,2.7487714290618896,2.918360471725464,2.8987085819244385,11.318229675292969,7.46514368057251,,6.494316101074219,5.881461143493652,,4.207291603088379,,,,1.830000042915344,2.496610403060913,2.515005826950073,21.076339721679688,0.0949999988079071,2.908740520477295,,,,,,,2.4824392795562744,,
2022-08-31,,,,6.556354522705078,3.47099232673645,1.1372109651565552,1.6434965133666992,7.335684299468994,,,,,,0.5808510184288025,,,,,,,,,,21.97943878173828,0.1420000046491623,1.9976277351379397,0.2221153825521469,0.2300000041723251,,,,,1.531034231185913,7.18991231918335,1.316165804862976,6.172689437866211,,2.924793243408203,0.550000011920929,,1.9228034019470213,0.0299999993294477,,,,,,,3.620285749435425,0.6714566946029663,0.6299999952316284,,0.4038160145282745,,,0.6954027414321899,6.838476657867432,,,,,,,,,8.371725082397461,6.784347057342529,,,,,3.235037326812744,10.974029541015623,1.1611895561218262,1.24811851978302,2.0950822830200195,1.0882010459899902,2.5225775241851807,1.6020729541778564,2.401280403137207,,,,,5.00354528427124,,,16.527122497558594,18.934345245361328,9.088778495788574,1.5120608806610107,1.3902777433395386,2.943680763244629,0.2046353071928024,,,,2.006455183029175,2.4456441402435303,,,,,1.3700000047683716,0.9955999851226808,,,1.5606995820999146,8.648181915283203,,,,,,,,,,,0.8500000238418579,1.4247957468032837,,,1.9164888858795168,1.2790828943252563,0.983293354511261,0.8579261898994446,,,,,,,,,,,,,,,,,0.9701691269874572,2.134018421173096,5.213617324829102,,,,,,5.415334701538086,1.7000000476837158,4.483555793762207,,,,,1.1182034015655518,0.8858184218406677,5.4029221534729,5.510561943054199,,,,1.340000033378601,0.2199999988079071,9.272900581359863,2.082732915878296,2.746094226837158,,2.722984313964844,2.735125064849853,0.2349999994039535,1.0300710201263428,1.0189613103866575,,0.9516180753707886,,,3.9070613384246826,,,0.449999988079071,,,4.3293633460998535,,6.229784965515137,0.270000010728836,0.3179100751876831,1.2958537340164185,0.3000000119209289,8.555249214172363,,,,,,4.284206867218018,2.700303792953491,2.221916675567627,2.6271004676818848,,3.5999999046325684,2.012162685394287,3.4800000190734863,,,,1.5361229181289673,7.738080978393555,0.7599999904632568,1.2740278244018557,10.33795928955078,,,,,0.4442450106143951,2.689680814743042,2.650000095367432,2.4749748706817627,3.177168369293213,,,,,2.7373147010803223,2.898747444152832,2.895801067352295,11.378555297851562,7.445443630218506,,6.505885601043701,5.95743989944458,,4.272669792175293,,,,1.850000023841858,2.395336627960205,2.787615776062012,21.242637634277344,0.0949999988079071,2.94454026222229,,,,,,,2.55134916305542,,
2022-09-30,,,,6.556354522705078,3.2726500034332275,1.083241581916809,1.6159520149230957,6.986365795135498,,,,,,0.6107478737831116,,,,,,,,,,22.407054901123047,0.1369999945163726,1.9396016597747805,0.205961525440216,0.2300000041723251,,,,,1.4503581523895264,6.8701581954956055,1.154093861579895,6.063701152801514,,2.7705600261688232,0.550000011920929,,1.7539721727371216,0.0320000015199184,,,,,,,3.419911623001098,0.5772326588630676,0.5199999809265137,,0.3841170072555542,,,0.6997763514518738,6.728941917419434,,,,,,,,,8.496230125427246,6.607608318328857,,,,,3.139482259750366,9.586336135864258,1.102672815322876,1.2116293907165527,1.970017433166504,0.946262001991272,2.4603874683380127,1.529038667678833,2.320817232131958,,,,,4.49889087677002,,,16.73224639892578,17.817161560058594,8.869879722595215,1.6367799043655396,1.4388889074325562,2.87359356880188,0.212505891919136,,,,1.8576431274414065,2.333566904067993,,,,,1.4500000476837158,0.9882794618606568,,,1.4313597679138184,8.265942573547363,,,,,,,,,,,0.8399999737739563,1.3125392198562622,,,1.850603461265564,1.2047945261001587,0.9559795260429382,0.7806240320205688,,,,,,,,,,,,,,,,,0.9701691269874572,2.134018421173096,5.225522041320801,,,,,,5.162767887115479,1.5,4.43256950378418,,,,,1.1906296014785769,0.8433790802955627,5.744175910949707,5.262172698974609,,,,1.149999976158142,0.2000000029802322,8.685041427612305,2.0510895252227783,2.671875476837158,,2.7011780738830566,2.7397329807281494,0.209999993443489,0.998632311820984,0.9402294754981996,,0.8747196793556213,,,3.759709596633911,,,0.5,,,4.101929187774658,,6.05528736114502,0.3149999976158142,0.2776115834712982,1.158414602279663,0.2300000041723251,7.95945405960083,,,,,,4.4834723472595215,2.563000440597534,2.053469181060791,2.4980499744415283,,3.200000047683716,1.805954933166504,3.549999952316284,,,,1.4450706243515017,7.693659782409668,0.675000011920929,1.217137098312378,10.183433532714844,,,,,0.3993209898471832,2.595963954925537,2.640000104904175,2.547767639160156,2.9987711906433105,,,,,2.6418378353118896,2.657512187957764,2.8444366455078125,11.05298900604248,7.164725303649902,,6.269675731658936,5.704180240631104,,4.207291603088379,,,,1.6399999856948853,2.266162872314453,2.5582547187805176,20.743741989135746,0.0949999988079071,2.765540838241577,,,,,,,2.629551649093628,,
2022-10-31,,,,6.556354522705078,3.679251909255981,1.0813143253326416,1.6618597507476809,7.471529960632324,,,,,,0.6662703156471252,,,,,,,,,,24.12606811523437,0.1400000005960464,1.9376989603042605,0.1817307621240615,0.2300000041723251,,,,,1.4113798141479492,7.390901565551758,1.243144392967224,5.746644973754883,,2.829808235168457,0.550000011920929,,1.7821104526519775,0.0280000008642673,,,,,,,3.5622057914733887,0.5772326588630676,0.4550000131130218,,0.4149999916553497,,,0.7435123324394226,6.79191255569458,,,,,,,,,8.540024757385254,7.224898338317871,,,,,3.129702091217041,9.426563262939451,1.1191306114196775,1.1601701974868774,1.9108778238296509,0.9746500253677368,2.547842025756836,1.6460808515548706,2.45653772354126,,,,,4.777748107910156,,,17.386688232421875,18.857297897338867,9.36767864227295,1.6044752597808838,1.3300000429153442,2.866872310638428,0.212505891919136,,,,1.92266058921814,2.410216808319092,,,,,1.5299999713897705,0.9150734543800354,,3.875366687774658,1.474473237991333,8.351945877075195,,,,,,,,,,,0.8799999952316284,1.329809546470642,,,1.8825771808624268,1.123935580253601,0.983293354511261,0.7720925211906433,,,,,,,,,,,,,,,,,0.9701691269874572,2.134018421173096,5.33553409576416,,,,,,5.127482891082764,1.5,4.506445407867432,,,,,1.1997184753417969,0.8188145160675049,5.847929000854492,4.848190784454346,,,,1.1100000143051147,0.2199999988079071,9.110404014587402,2.071226119995117,2.634765863418579,,2.6964375972747803,2.744340419769287,0.2349999994039535,0.9801392555236816,0.9003891348838806,,0.8266581296920776,,,3.87134051322937,,,0.4300000071525574,,,3.83095932006836,,6.09283971786499,0.2949999868869781,0.2641787827014923,1.1878658533096311,0.2399999946355819,7.8011956214904785,,,,,,4.293263912200928,2.5721540451049805,1.9915111064910889,2.673190116882324,,2.9800000190734863,1.8227542638778689,3.119999885559082,,,,1.3844987154006958,7.546552658081055,0.7900000214576721,1.146578311920166,9.144307136535645,,,,,0.369372010231018,2.5303618907928467,2.690000057220459,3.3575942516326904,3.058117151260376,,,,,2.781233549118042,2.814413070678711,2.9549190998077397,11.662946701049805,7.297697067260742,,6.637005805969238,6.165891647338867,,4.584178924560547,,,,1.5399999618530271,2.0795373916625977,2.646470785140991,23.334516525268555,0.0949999988079071,2.77449107170105,,,,,,,2.209214210510254,,
2022-11-30,,,,6.556354522705078,3.669334650039673,1.0980870723724363,1.6659433841705322,7.801442146301269,,,,,,0.6577284336090088,,,,,,,,,,23.652437210083008,0.1209999993443489,2.016756057739258,0.1857692301273346,0.2199999988079071,,,,,1.5162135362625122,7.361666202545166,1.261351466178894,6.588825702667236,,2.944748640060425,0.550000011920929,,1.810249090194702,0.0270000007003545,,,,,,,3.516740560531616,0.5772326588630676,0.4300000071525574,,0.3799999952316284,,,0.6560403108596802,6.737936973571777,,,,,,,,,8.583819389343262,7.085789680480957,,,,,3.168823003768921,9.39836883544922,1.1215234994888306,1.207864761352539,2.0068576335906982,0.9134610295295716,2.490184783935547,1.7156120538711548,2.5718274116516118,,,,,4.601138591766357,,,17.19133186340332,22.72892189025879,9.050896644592283,1.669084906578064,1.2999999523162842,2.90659499168396,0.208570584654808,,,,1.94623064994812,2.15897536277771,,,,,2.380000114440918,0.9663175940513612,,,1.5865676403045654,8.523575782775879,,,,,,,,,,,0.9200000166893004,1.3120962381362915,,,1.94425630569458,1.13202166557312,1.0312501192092896,0.79342120885849,,,,,,,,,,,,,,,,,0.9701691269874572,2.134018421173096,5.042171478271484,,,,,,5.193307399749756,1.0,4.520297050476074,,,,,1.1451858282089231,0.7614975571632385,5.423483371734619,4.853393077850342,,,,1.0,0.1949999928474426,9.264276504516602,2.0775277614593506,2.671875476837158,,2.7115304470062256,2.7526233196258545,0.2349999994039535,0.9708930850028992,0.9402294754981996,,0.7968375086784363,,,4.0633039474487305,,,0.4600000083446502,,,3.877678155899048,,5.952019214630127,0.3149999976158142,0.2686564028263092,1.1878658533096311,0.2199999988079071,6.190686702728272,,,,,,3.967193365097046,2.4604740142822266,1.938404083251953,2.5441393852233887,,2.450000047683716,1.9422105550765991,3.049999952316284,,,,1.2979676723480225,7.41926097869873,0.9950000047683716,1.146578311920166,8.83257007598877,,,,,0.369372010231018,2.586592197418213,2.5,3.3575942516326904,3.0322742462158203,,,,,2.686711549758911,2.8408901691436768,2.8302478790283203,11.119186401367188,6.79200553894043,,6.408543109893799,5.816198825836182,,4.409195423126221,,,,1.5199999809265137,2.08375096321106,2.487682342529297,23.015962600708008,0.0949999988079071,2.7094621658325195,,,,,,,1.9843827486038208,,
2022-12-30,,,,6.556354522705078,3.6197493076324463,1.097122073173523,1.589785933494568,7.578266143798828,,,,,,0.6363736391067505,,,,,,,,,,22.15488815307617,0.1159999966621398,1.9628214836120603,0.1817307621240615,0.2300000041723251,,,,,1.4976325035095217,7.101294994354248,1.234010100364685,7.312110424041748,,2.855947732925415,0.550000011920929,,,0.025000000372529,,,,,,,3.496345281600952,0.5887590646743774,0.4699999988079071,,0.3700000047683716,,,0.6604138612747192,6.935847759246826,,,,,,,,,8.224700927734375,7.094484329223633,,,,,3.2275049686431885,9.586336135864258,1.133713960647583,1.19741952419281,2.00783109664917,0.961538016796112,2.3696134090423584,1.694747805595398,2.54553484916687,,,,,4.387348175048828,,,16.70294189453125,21.93047142028809,8.74316692352295,1.755231261253357,1.3600000143051147,2.894087553024292,0.2479235380887985,,,,1.890089511871338,2.1973001956939697,,,,,2.5299999713897705,1.0452772378921509,,,1.552077054977417,8.330952644348145,,,,,,,,,,,0.8799999952316284,1.3120962381362915,,,1.8722108602523804,1.1391204595565796,0.9656249284744264,0.7884392142295837,,,,,,,,,,,,,,,,,0.89830482006073,2.134018421173096,5.097177505493164,,,,,,5.175421237945557,0.8999999761581421,4.838887691497803,,,,,1.045209288597107,0.7518901228904724,5.310297012329102,4.66672420501709,,,,1.1200000047683716,0.1739999949932098,8.76418399810791,2.06019926071167,2.651930809020996,,2.702012777328491,2.760035753250122,0.2199999988079071,0.998632311820984,0.9163253307342528,,0.7476499676704407,,,3.909370183944702,,,0.5,,,4.083241939544678,,5.886302947998047,0.2750000059604645,0.2504788935184479,1.001341462135315,0.2150000035762787,5.03340482711792,,,,,,3.713582754135132,2.330486536026001,2.035766839981079,2.1846413612365723,,2.25,1.9506916999816892,3.5299999713897705,,,,1.244009017944336,6.919188022613525,1.0399999618530271,1.1201188564300537,8.36023998260498,,,,,0.3494060039520263,,2.369999885559082,3.148313045501709,2.8341429233551025,,,,,2.5845518112182617,2.718311548233032,2.685231924057007,10.578054428100586,6.353429794311523,,6.15873384475708,5.534690856933594,,4.263055801391602,,,,1.5199999809265137,2.0208797454833984,2.390645265579224,22.36092567443848,0.0799999982118606,2.4043009281158447,,,,,,,1.6226972341537476,,
